Time	Sig
4.204	-1.09354
4.205	-1.09275
4.206	-1.09228
4.207	-1.09226
4.208	-1.09276
4.209	-1.09374
4.21	-1.09513
4.211	-1.09675
4.212	-1.09838
4.213	-1.0998
4.214	-1.10081
4.215	-1.10126
4.216	-1.10106
4.217	-1.10024
4.218	-1.09885
4.219	-1.09703
4.22	-1.09497
4.221	-1.09286
4.222	-1.09089
4.223	-1.08925
4.224	-1.08806
4.225	-1.08739
4.226	-1.08721
4.227	-1.08742
4.228	-1.08784
4.229	-1.08825
4.23	-1.08838
4.231	-1.08802
4.232	-1.08699
4.233	-1.08523
4.234	-1.08272
4.235	-1.07957
4.236	-1.07593
4.237	-1.07202
4.238	-1.06809
4.239	-1.06437
4.24	-1.06105
4.241	-1.05827
4.242	-1.05609
4.243	-1.05448
4.244	-1.05333
4.245	-1.05246
4.246	-1.05165
4.247	-1.05067
4.248	-1.04935
4.249	-1.04754
4.25	-1.0452
4.251	-1.04238
4.252	-1.03918
4.253	-1.03575
4.254	-1.03226
4.255	-1.02891
4.256	-1.02583
4.257	-1.02316
4.258	-1.02097
4.259	-1.01926
4.26	-1.01797
4.261	-1.01693
4.262	-1.01595
4.263	-1.01478
4.264	-1.01321
4.265	-1.01108
4.266	-1.0083
4.267	-1.00489
4.268	-1.00096
4.269	-0.996703
4.27	-0.992332
4.271	-0.988084
4.272	-0.984181
4.273	-0.980809
4.274	-0.978101
4.275	-0.976119
4.276	-0.974846
4.277	-0.974174
4.278	-0.973913
4.279	-0.973817
4.28	-0.973625
4.281	-0.973105
4.282	-0.972088
4.283	-0.970499
4.284	-0.968365
4.285	-0.965804
4.286	-0.963004
4.287	-0.960188
4.288	-0.95758
4.289	-0.955382
4.29	-0.953749
4.291	-0.952782
4.292	-0.952519
4.293	-0.952927
4.294	-0.953897
4.295	-0.95525
4.296	-0.956759
4.297	-0.958189
4.298	-0.959337
4.299	-0.960068
4.3	-0.960341
4.301	-0.960207
4.302	-0.959799
4.303	-0.959309
4.304	-0.958964
4.305	-0.958989
4.306	-0.959583
4.307	-0.960887
4.308	-0.96297
4.309	-0.965813
4.31	-0.969305
4.311	-0.973253
4.312	-0.977401
4.313	-0.981475
4.314	-0.985222
4.315	-0.988449
4.316	-0.991043
4.317	-0.992984
4.318	-0.994345
4.319	-0.995272
4.32	-0.99596
4.321	-0.996626
4.322	-0.997474
4.323	-0.998683
4.324	-1.00038
4.325	-1.00265
4.326	-1.00548
4.327	-1.00882
4.328	-1.01252
4.329	-1.01639
4.33	-1.02018
4.331	-1.02369
4.332	-1.02676
4.333	-1.02929
4.334	-1.03131
4.335	-1.03289
4.336	-1.03417
4.337	-1.03533
4.338	-1.03652
4.339	-1.03789
4.34	-1.03957
4.341	-1.04161
4.342	-1.04404
4.343	-1.0468
4.344	-1.04978
4.345	-1.05278
4.346	-1.05558
4.347	-1.05797
4.348	-1.05977
4.349	-1.06091
4.35	-1.06138
4.351	-1.06128
4.352	-1.06078
4.353	-1.06006
4.354	-1.05934
4.355	-1.05884
4.356	-1.05871
4.357	-1.05908
4.358	-1.06001
4.359	-1.06149
4.36	-1.06344
4.361	-1.0657
4.362	-1.06807
4.363	-1.0703
4.364	-1.07219
4.365	-1.07352
4.366	-1.0742
4.367	-1.07419
4.368	-1.07357
4.369	-1.07252
4.37	-1.07123
4.371	-1.06994
4.372	-1.06888
4.373	-1.06824
4.374	-1.06816
4.375	-1.06868
4.376	-1.06979
4.377	-1.07136
4.378	-1.07316
4.379	-1.07489
4.38	-1.07622
4.381	-1.07681
4.382	-1.0764
4.383	-1.07476
4.384	-1.07176
4.385	-1.06732
4.386	-1.06142
4.387	-1.05404
4.388	-1.04517
4.389	-1.03478
4.39	-1.02282
4.391	-1.00916
4.392	-0.993631
4.393	-0.975996
4.394	-0.955962
4.395	-0.933191
4.396	-0.907324
4.397	-0.878022
4.398	-0.845018
4.399	-0.808152
4.4	-0.767401
4.401	-0.722888
4.402	-0.674867
4.403	-0.62371
4.404	-0.569879
4.405	-0.513905
4.406	-0.456364
4.407	-0.397863
4.408	-0.339019
4.409	-0.28045
4.41	-0.222757
4.411	-0.16651
4.412	-0.11224
4.413	-0.0604489
4.414	-0.0116368
4.415	0.0336801
4.416	0.0749518
4.417	0.111596
4.418	0.143016
4.419	0.168628
4.42	0.187898
4.421	0.200376
4.422	0.20572
4.423	0.203714
4.424	0.194287
4.425	0.177522
4.426	0.153662
4.427	0.123115
4.428	0.0864387
4.429	0.0443149
4.43	-0.00249433
4.431	-0.0531935
4.432	-0.107
4.433	-0.16318
4.434	-0.221071
4.435	-0.280085
4.436	-0.3397
4.437	-0.399455
4.438	-0.458938
4.439	-0.517768
4.44	-0.575577
4.441	-0.631997
4.442	-0.686656
4.443	-0.739162
4.444	-0.789114
4.445	-0.836104
4.446	-0.879748
4.447	-0.919724
4.448	-0.955806
4.449	-0.987884
4.45	-1.01597
4.451	-1.04022
4.452	-1.06085
4.453	-1.0782
4.454	-1.09263
4.455	-1.10452
4.456	-1.11423
4.457	-1.12207
4.458	-1.12831
4.459	-1.13314
4.46	-1.13667
4.461	-1.13896
4.462	-1.13999
4.463	-1.13974
4.464	-1.13817
4.465	-1.13531
4.466	-1.13124
4.467	-1.12612
4.468	-1.12017
4.469	-1.11368
4.47	-1.10696
4.471	-1.1003
4.472	-1.09398
4.473	-1.08824
4.474	-1.08321
4.475	-1.07898
4.476	-1.07552
4.477	-1.07272
4.478	-1.07041
4.479	-1.06836
4.48	-1.06632
4.481	-1.06408
4.482	-1.06148
4.483	-1.05845
4.484	-1.05503
4.485	-1.05133
4.486	-1.04752
4.487	-1.04382
4.488	-1.04044
4.489	-1.03756
4.49	-1.03533
4.491	-1.03382
4.492	-1.03305
4.493	-1.03296
4.494	-1.0334
4.495	-1.03419
4.496	-1.03508
4.497	-1.03582
4.498	-1.0362
4.499	-1.03609
4.5	-1.03541
4.501	-1.03424
4.502	-1.03268
4.503	-1.03094
4.504	-1.02922
4.505	-1.02772
4.506	-1.02661
4.507	-1.02603
4.508	-1.02604
4.509	-1.02663
4.51	-1.02771
4.511	-1.0291
4.512	-1.03059
4.513	-1.03193
4.514	-1.03289
4.515	-1.03327
4.516	-1.03296
4.517	-1.03192
4.518	-1.03021
4.519	-1.02798
4.52	-1.02542
4.521	-1.02274
4.522	-1.02016
4.523	-1.01784
4.524	-1.01592
4.525	-1.01446
4.526	-1.01345
4.527	-1.0128
4.528	-1.01236
4.529	-1.01194
4.53	-1.01131
4.531	-1.01027
4.532	-1.00866
4.533	-1.00643
4.534	-1.00356
4.535	-1.00018
4.536	-0.996444
4.537	-0.99256
4.538	-0.988751
4.539	-0.985228
4.54	-0.982175
4.541	-0.97972
4.542	-0.977918
4.543	-0.976741
4.544	-0.97607
4.545	-0.975711
4.546	-0.975427
4.547	-0.974975
4.548	-0.974149
4.549	-0.97281
4.55	-0.970901
4.551	-0.968454
4.552	-0.965577
4.553	-0.962434
4.554	-0.959218
4.555	-0.956125
4.556	-0.953322
4.557	-0.95093
4.558	-0.949011
4.559	-0.947561
4.56	-0.946501
4.561	-0.945688
4.562	-0.944926
4.563	-0.944004
4.564	-0.942724
4.565	-0.940938
4.566	-0.938572
4.567	-0.935639
4.568	-0.93224
4.569	-0.928538
4.57	-0.924738
4.571	-0.92106
4.572	-0.917706
4.573	-0.914838
4.574	-0.91256
4.575	-0.910904
4.576	-0.909822
4.577	-0.909182
4.578	-0.908774
4.579	-0.908334
4.58	-0.907593
4.581	-0.906317
4.582	-0.904347
4.583	-0.901621
4.584	-0.898183
4.585	-0.894162
4.586	-0.889751
4.587	-0.885172
4.588	-0.880659
4.589	-0.876431
4.59	-0.872663
4.591	-0.86947
4.592	-0.866886
4.593	-0.864862
4.594	-0.863266
4.595	-0.861891
4.596	-0.860488
4.597	-0.858807
4.598	-0.856638
4.599	-0.853842
4.6	-0.850371
4.601	-0.846271
4.602	-0.841668
4.603	-0.836748
4.604	-0.831729
4.605	-0.826826
4.606	-0.822236
4.607	-0.818109
4.608	-0.814537
4.609	-0.811537
4.61	-0.809051
4.611	-0.806941
4.612	-0.805012
4.613	-0.803039
4.614	-0.800799
4.615	-0.798109
4.616	-0.794855
4.617	-0.791013
4.618	-0.786649
4.619	-0.781898
4.62	-0.776944
4.621	-0.771985
4.622	-0.767216
4.623	-0.762804
4.624	-0.758861
4.625	-0.755437
4.626	-0.752509
4.627	-0.749987
4.628	-0.747723
4.629	-0.745523
4.63	-0.743179
4.631	-0.740497
4.632	-0.73734
4.633	-0.733644
4.634	-0.729437
4.635	-0.724826
4.636	-0.719973
4.637	-0.715073
4.638	-0.710321
4.639	-0.705899
4.64	-0.70196
4.641	-0.698602
4.642	-0.695862
4.643	-0.693697
4.644	-0.691987
4.645	-0.690554
4.646	-0.689186
4.647	-0.687676
4.648	-0.685858
4.649	-0.683636
4.65	-0.681004
4.651	-0.678042
4.652	-0.674904
4.653	-0.671789
4.654	-0.668914
4.655	-0.666484
4.656	-0.664667
4.657	-0.66358
4.658	-0.663283
4.659	-0.663766
4.66	-0.664951
4.661	-0.666688
4.662	-0.668767
4.663	-0.670952
4.664	-0.673018
4.665	-0.674783
4.666	-0.676141
4.667	-0.677075
4.668	-0.677659
4.669	-0.67804
4.67	-0.678407
4.671	-0.678972
4.672	-0.679933
4.673	-0.681457
4.674	-0.683647
4.675	-0.686538
4.676	-0.690087
4.677	-0.694183
4.678	-0.698652
4.679	-0.703277
4.68	-0.707832
4.681	-0.712116
4.682	-0.715984
4.683	-0.719375
4.684	-0.72232
4.685	-0.724935
4.686	-0.727393
4.687	-0.729903
4.688	-0.732676
4.689	-0.735901
4.69	-0.739729
4.691	-0.744248
4.692	-0.749476
4.693	-0.75535
4.694	-0.761729
4.695	-0.768408
4.696	-0.775145
4.697	-0.781703
4.698	-0.787883
4.699	-0.793558
4.7	-0.798682
4.701	-0.803292
4.702	-0.807493
4.703	-0.811439
4.704	-0.815309
4.705	-0.819282
4.706	-0.823515
4.707	-0.828126
4.708	-0.833182
4.709	-0.838683
4.71	-0.844552
4.711	-0.850645
4.712	-0.856762
4.713	-0.86268
4.714	-0.86819
4.715	-0.873127
4.716	-0.877409
4.717	-0.881047
4.718	-0.884144
4.719	-0.886875
4.72	-0.889459
4.721	-0.892126
4.722	-0.895086
4.723	-0.898504
4.724	-0.902481
4.725	-0.907035
4.726	-0.912095
4.727	-0.917499
4.728	-0.92301
4.729	-0.928356
4.73	-0.933268
4.731	-0.937523
4.732	-0.940977
4.733	-0.943587
4.734	-0.94541
4.735	-0.946587
4.736	-0.947321
4.737	-0.947844
4.738	-0.948391
4.739	-0.949177
4.74	-0.950373
4.741	-0.952094
4.742	-0.954387
4.743	-0.957225
4.744	-0.960496
4.745	-0.964022
4.746	-0.967576
4.747	-0.970923
4.748	-0.973862
4.749	-0.976252
4.75	-0.978046
4.751	-0.979286
4.752	-0.980093
4.753	-0.980638
4.754	-0.98111
4.755	-0.981688
4.756	-0.982519
4.757	-0.983712
4.758	-0.985323
4.759	-0.987346
4.76	-0.989698
4.761	-0.992223
4.762	-0.994706
4.763	-0.996905
4.764	-0.998586
4.765	-0.999561
4.766	-0.999724
4.767	-0.999064
4.768	-0.997665
4.769	-0.99569
4.77	-0.993354
4.771	-0.990893
4.772	-0.988532
4.773	-0.986465
4.774	-0.984829
4.775	-0.98369
4.776	-0.983038
4.777	-0.98279
4.778	-0.982792
4.779	-0.98285
4.78	-0.982754
4.781	-0.982319
4.782	-0.981414
4.783	-0.979993
4.784	-0.978105
4.785	-0.975892
4.786	-0.973558
4.787	-0.971335
4.788	-0.969458
4.789	-0.968135
4.79	-0.96753
4.791	-0.96774
4.792	-0.968783
4.793	-0.970583
4.794	-0.972969
4.795	-0.975692
4.796	-0.978456
4.797	-0.98096
4.798	-0.98294
4.799	-0.984206
4.8	-0.984662
4.801	-0.984319
4.802	-0.983288
4.803	-0.981757
4.804	-0.979963
4.805	-0.978148
4.806	-0.976531
4.807	-0.975282
4.808	-0.974505
4.809	-0.974224
4.81	-0.974383
4.811	-0.974848
4.812	-0.97543
4.813	-0.975913
4.814	-0.976089
4.815	-0.975791
4.816	-0.97492
4.817	-0.973456
4.818	-0.971468
4.819	-0.969097
4.82	-0.96654
4.821	-0.964016
4.822	-0.961736
4.823	-0.959881
4.824	-0.95858
4.825	-0.957903
4.826	-0.957852
4.827	-0.958359
4.828	-0.959286
4.829	-0.96044
4.83	-0.96161
4.831	-0.962597
4.832	-0.963254
4.833	-0.963503
4.834	-0.963349
4.835	-0.962864
4.836	-0.962167
4.837	-0.961404
4.838	-0.960729
4.839	-0.960285
4.84	-0.960187
4.841	-0.960499
4.842	-0.961224
4.843	-0.962295
4.844	-0.963575
4.845	-0.964873
4.846	-0.965967
4.847	-0.966647
4.848	-0.966743
4.849	-0.966159
4.85	-0.964888
4.851	-0.963018
4.852	-0.960712
4.853	-0.958187
4.854	-0.955684
4.855	-0.953438
4.856	-0.95165
4.857	-0.950462
4.858	-0.94995
4.859	-0.950109
4.86	-0.950863
4.861	-0.952059
4.862	-0.953492
4.863	-0.95493
4.864	-0.956151
4.865	-0.956982
4.866	-0.957326
4.867	-0.957176
4.868	-0.956613
4.869	-0.955781
4.87	-0.954859
4.871	-0.954039
4.872	-0.953493
4.873	-0.953355
4.874	-0.953703
4.875	-0.954552
4.876	-0.955846
4.877	-0.957458
4.878	-0.959192
4.879	-0.960806
4.88	-0.96205
4.881	-0.962705
4.882	-0.962629
4.883	-0.961777
4.884	-0.960209
4.885	-0.958072
4.886	-0.955575
4.887	-0.952955
4.888	-0.950449
4.889	-0.948272
4.89	-0.946589
4.891	-0.945507
4.892	-0.945067
4.893	-0.945237
4.894	-0.945915
4.895	-0.946937
4.896	-0.948098
4.897	-0.949183
4.898	-0.950001
4.899	-0.950421
4.9	-0.950388
4.901	-0.949931
4.902	-0.94915
4.903	-0.948189
4.904	-0.947214
4.905	-0.946386
4.906	-0.945852
4.907	-0.945732
4.908	-0.946093
4.909	-0.94694
4.91	-0.9482
4.911	-0.949728
4.912	-0.951325
4.913	-0.952772
4.914	-0.953871
4.915	-0.954481
4.916	-0.954538
4.917	-0.954073
4.918	-0.9532
4.919	-0.952095
4.92	-0.950959
4.921	-0.949996
4.922	-0.949389
4.923	-0.949281
4.924	-0.949767
4.925	-0.950879
4.926	-0.952573
4.927	-0.954728
4.928	-0.957147
4.929	-0.959578
4.93	-0.96176
4.931	-0.963458
4.932	-0.964505
4.933	-0.964822
4.934	-0.964428
4.935	-0.963434
4.936	-0.962014
4.937	-0.960382
4.938	-0.958753
4.939	-0.957318
4.94	-0.956228
4.941	-0.955573
4.942	-0.955386
4.943	-0.95563
4.944	-0.956191
4.945	-0.956894
4.946	-0.957523
4.947	-0.95786
4.948	-0.957729
4.949	-0.957023
4.95	-0.955733
4.951	-0.953946
4.952	-0.951828
4.953	-0.9496
4.954	-0.947505
4.955	-0.945771
4.956	-0.944583
4.957	-0.944061
4.958	-0.944254
4.959	-0.945136
4.96	-0.946601
4.961	-0.948466
4.962	-0.950486
4.963	-0.952395
4.964	-0.95394
4.965	-0.954925
4.966	-0.955236
4.967	-0.954864
4.968	-0.953893
4.969	-0.952484
4.97	-0.950836
4.971	-0.94916
4.972	-0.947661
4.973	-0.946521
4.974	-0.945876
4.975	-0.945799
4.976	-0.946283
4.977	-0.947242
4.978	-0.948514
4.979	-0.94989
4.98	-0.951145
4.981	-0.952068
4.982	-0.952499
4.983	-0.952351
4.984	-0.951624
4.985	-0.950402
4.986	-0.948841
4.987	-0.947148
4.988	-0.945547
4.989	-0.944257
4.99	-0.943463
4.991	-0.943295
4.992	-0.943807
4.993	-0.944961
4.994	-0.946623
4.995	-0.948573
4.996	-0.950542
4.997	-0.952256
4.998	-0.95348
4.999	-0.954057
5	-0.953931
5.001	-0.953149
5.002	-0.951841
5.003	-0.950192
5.004	-0.948411
5.005	-0.946703
5.006	-0.945251
5.007	-0.944194
5.008	-0.943615
5.009	-0.943529
5.01	-0.943879
5.011	-0.944539
5.012	-0.945325
5.013	-0.946024
5.014	-0.946426
5.015	-0.946363
5.016	-0.945741
5.017	-0.944554
5.018	-0.942879
5.019	-0.94086
5.02	-0.93868
5.021	-0.936531
5.022	-0.934582
5.023	-0.932965
5.024	-0.93176
5.025	-0.930989
5.026	-0.930608
5.027	-0.930506
5.028	-0.930508
5.029	-0.930402
5.03	-0.929973
5.031	-0.929036
5.032	-0.927469
5.033	-0.925239
5.034	-0.922404
5.035	-0.919106
5.036	-0.915545
5.037	-0.911951
5.038	-0.908546
5.039	-0.905521
5.04	-0.903013
5.041	-0.901094
5.042	-0.899762
5.043	-0.898939
5.044	-0.898472
5.045	-0.898142
5.046	-0.897697
5.047	-0.896892
5.048	-0.895528
5.049	-0.893483
5.05	-0.890736
5.051	-0.887363
5.052	-0.883524
5.053	-0.879432
5.054	-0.875321
5.055	-0.87142
5.056	-0.867922
5.057	-0.86497
5.058	-0.862635
5.059	-0.860915
5.06	-0.859725
5.061	-0.858902
5.062	-0.858221
5.063	-0.857435
5.064	-0.856309
5.065	-0.854662
5.066	-0.85239
5.067	-0.849483
5.068	-0.84602
5.069	-0.842157
5.07	-0.838098
5.071	-0.834072
5.072	-0.830299
5.073	-0.82697
5.074	-0.824222
5.075	-0.822128
5.076	-0.82069
5.077	-0.819839
5.078	-0.819438
5.079	-0.819304
5.08	-0.819237
5.081	-0.819055
5.082	-0.818625
5.083	-0.817894
5.084	-0.816886
5.085	-0.815702
5.086	-0.814485
5.087	-0.8134
5.088	-0.812613
5.089	-0.812266
5.09	-0.812469
5.091	-0.813282
5.092	-0.814708
5.093	-0.816687
5.094	-0.81909
5.095	-0.821729
5.096	-0.824383
5.097	-0.826829
5.098	-0.828883
5.099	-0.830429
5.1	-0.831443
5.101	-0.831992
5.102	-0.832225
5.103	-0.832349
5.104	-0.832598
5.105	-0.833197
5.106	-0.834335
5.107	-0.836144
5.108	-0.838686
5.109	-0.841934
5.11	-0.845772
5.111	-0.850002
5.112	-0.854365
5.113	-0.858585
5.114	-0.862405
5.115	-0.865631
5.116	-0.868154
5.117	-0.869965
5.118	-0.871143
5.119	-0.871836
5.12	-0.872232
5.121	-0.872535
5.122	-0.872945
5.123	-0.873641
5.124	-0.87476
5.125	-0.876382
5.126	-0.878512
5.127	-0.881072
5.128	-0.883907
5.129	-0.886804
5.13	-0.889533
5.131	-0.891888
5.132	-0.893721
5.133	-0.89497
5.134	-0.895662
5.135	-0.895901
5.136	-0.895851
5.137	-0.895696
5.138	-0.895621
5.139	-0.89579
5.14	-0.896327
5.141	-0.897307
5.142	-0.89875
5.143	-0.900605
5.144	-0.902749
5.145	-0.904998
5.146	-0.907135
5.147	-0.908942
5.148	-0.910243
5.149	-0.910925
5.15	-0.910958
5.151	-0.910406
5.152	-0.909412
5.153	-0.908174
5.154	-0.906916
5.155	-0.905856
5.156	-0.905178
5.157	-0.90501
5.158	-0.905415
5.159	-0.906379
5.16	-0.907812
5.161	-0.90955
5.162	-0.911374
5.163	-0.913039
5.164	-0.914316
5.165	-0.91503
5.166	-0.915086
5.167	-0.914483
5.168	-0.913309
5.169	-0.911717
5.17	-0.90989
5.171	-0.90801
5.172	-0.906229
5.173	-0.904647
5.174	-0.90329
5.175	-0.9021
5.176	-0.900923
5.177	-0.899508
5.178	-0.897516
5.179	-0.894544
5.18	-0.890158
5.181	-0.883934
5.182	-0.875502
5.183	-0.864572
5.184	-0.850957
5.185	-0.83456
5.186	-0.815364
5.187	-0.793399
5.188	-0.76873
5.189	-0.741438
5.19	-0.711609
5.191	-0.679323
5.192	-0.644642
5.193	-0.607599
5.194	-0.568196
5.195	-0.526421
5.196	-0.482269
5.197	-0.435785
5.198	-0.387099
5.199	-0.336463
5.2	-0.284267
5.201	-0.231047
5.202	-0.177468
5.203	-0.124294
5.204	-0.0723553
5.205	-0.0225018
5.206	0.0244292
5.207	0.0676487
5.208	0.106449
5.209	0.140233
5.21	0.168542
5.211	0.191066
5.212	0.207637
5.213	0.218205
5.214	0.222805
5.215	0.221526
5.216	0.214477
5.217	0.201767
5.218	0.183492
5.219	0.159752
5.22	0.130669
5.221	0.0964185
5.222	0.0572598
5.223	0.0135477
5.224	-0.0342608
5.225	-0.0856138
5.226	-0.139875
5.227	-0.196331
5.228	-0.25421
5.229	-0.31271
5.23	-0.371041
5.231	-0.428463
5.232	-0.484322
5.233	-0.538085
5.234	-0.589356
5.235	-0.637876
5.236	-0.683501
5.237	-0.726171
5.238	-0.765878
5.239	-0.802649
5.24	-0.836522
5.241	-0.867536
5.242	-0.895707
5.243	-0.921017
5.244	-0.94341
5.245	-0.962799
5.246	-0.979089
5.247	-0.992205
5.248	-1.00214
5.249	-1.00897
5.25	-1.01291
5.251	-1.01425
5.252	-1.01339
5.253	-1.01074
5.254	-1.00675
5.255	-1.00184
5.256	-0.996355
5.257	-0.990611
5.258	-0.984833
5.259	-0.979171
5.26	-0.973693
5.261	-0.968387
5.262	-0.963178
5.263	-0.957949
5.264	-0.952581
5.265	-0.946976
5.266	-0.941091
5.267	-0.934954
5.268	-0.92866
5.269	-0.922359
5.27	-0.916228
5.271	-0.910445
5.272	-0.905165
5.273	-0.900501
5.274	-0.896517
5.275	-0.89322
5.276	-0.890561
5.277	-0.888431
5.278	-0.886667
5.279	-0.885058
5.28	-0.88338
5.281	-0.881428
5.282	-0.879053
5.283	-0.876191
5.284	-0.872874
5.285	-0.869216
5.286	-0.865397
5.287	-0.861624
5.288	-0.858104
5.289	-0.855019
5.29	-0.852507
5.291	-0.850651
5.292	-0.849467
5.293	-0.848894
5.294	-0.848788
5.295	-0.848936
5.296	-0.84909
5.297	-0.849005
5.298	-0.848481
5.299	-0.847384
5.3	-0.845668
5.301	-0.843384
5.302	-0.840661
5.303	-0.837688
5.304	-0.834676
5.305	-0.831831
5.306	-0.82933
5.307	-0.827303
5.308	-0.82582
5.309	-0.824879
5.31	-0.8244
5.311	-0.824235
5.312	-0.824178
5.313	-0.824001
5.314	-0.823494
5.315	-0.822498
5.316	-0.820932
5.317	-0.81881
5.318	-0.816237
5.319	-0.813399
5.32	-0.810534
5.321	-0.807895
5.322	-0.805716
5.323	-0.804183
5.324	-0.803415
5.325	-0.803447
5.326	-0.804227
5.327	-0.805611
5.328	-0.807375
5.329	-0.809238
5.33	-0.810899
5.331	-0.81208
5.332	-0.812567
5.333	-0.812246
5.334	-0.811108
5.335	-0.809249
5.336	-0.806837
5.337	-0.804082
5.338	-0.801205
5.339	-0.79841
5.34	-0.79586
5.341	-0.793648
5.342	-0.791793
5.343	-0.790223
5.344	-0.788796
5.345	-0.78732
5.346	-0.785595
5.347	-0.783452
5.348	-0.780786
5.349	-0.777584
5.35	-0.773924
5.351	-0.769971
5.352	-0.765941
5.353	-0.762068
5.354	-0.758573
5.355	-0.755636
5.356	-0.753378
5.357	-0.751851
5.358	-0.751019
5.359	-0.75076
5.36	-0.750873
5.361	-0.751102
5.362	-0.751176
5.363	-0.750851
5.364	-0.749944
5.365	-0.748366
5.366	-0.746126
5.367	-0.743331
5.368	-0.740162
5.369	-0.736837
5.37	-0.73358
5.371	-0.730586
5.372	-0.728007
5.373	-0.725937
5.374	-0.724406
5.375	-0.72337
5.376	-0.722702
5.377	-0.722208
5.378	-0.721652
5.379	-0.720797
5.38	-0.719434
5.381	-0.717417
5.382	-0.714678
5.383	-0.711236
5.384	-0.707191
5.385	-0.702701
5.386	-0.697956
5.387	-0.693152
5.388	-0.688463
5.389	-0.684027
5.39	-0.679933
5.391	-0.676208
5.392	-0.672817
5.393	-0.669654
5.394	-0.666558
5.395	-0.663333
5.396	-0.659784
5.397	-0.65575
5.398	-0.651132
5.399	-0.64591
5.4	-0.640136
5.401	-0.633929
5.402	-0.627456
5.403	-0.620914
5.404	-0.614507
5.405	-0.60842
5.406	-0.602799
5.407	-0.597733
5.408	-0.593239
5.409	-0.589259
5.41	-0.585657
5.411	-0.582244
5.412	-0.578812
5.413	-0.575168
5.414	-0.571165
5.415	-0.566733
5.416	-0.561885
5.417	-0.556714
5.418	-0.551382
5.419	-0.546093
5.42	-0.541057
5.421	-0.536468
5.422	-0.532482
5.423	-0.5292
5.424	-0.52665
5.425	-0.524783
5.426	-0.523467
5.427	-0.522502
5.428	-0.521641
5.429	-0.520631
5.43	-0.519253
5.431	-0.517356
5.432	-0.514879
5.433	-0.511846
5.434	-0.508368
5.435	-0.50462
5.436	-0.500819
5.437	-0.497196
5.438	-0.493965
5.439	-0.491305
5.44	-0.489341
5.441	-0.488136
5.442	-0.487678
5.443	-0.487873
5.444	-0.488548
5.445	-0.48948
5.446	-0.490428
5.447	-0.491182
5.448	-0.491595
5.449	-0.491605
5.45	-0.491242
5.451	-0.490617
5.452	-0.489899
5.453	-0.489288
5.454	-0.48898
5.455	-0.489151
5.456	-0.489937
5.457	-0.491428
5.458	-0.493656
5.459	-0.496581
5.46	-0.500082
5.461	-0.503969
5.462	-0.508019
5.463	-0.512013
5.464	-0.515778
5.465	-0.51921
5.466	-0.522287
5.467	-0.525065
5.468	-0.527662
5.469	-0.530236
5.47	-0.532959
5.471	-0.535995
5.472	-0.53948
5.473	-0.543497
5.474	-0.548071
5.475	-0.553155
5.476	-0.558636
5.477	-0.564333
5.478	-0.57002
5.479	-0.575458
5.48	-0.580438
5.481	-0.584819
5.482	-0.588558
5.483	-0.591716
5.484	-0.594445
5.485	-0.59696
5.486	-0.599512
5.487	-0.60234
5.488	-0.605652
5.489	-0.609601
5.49	-0.614277
5.491	-0.6197
5.492	-0.62581
5.493	-0.632465
5.494	-0.639449
5.495	-0.646505
5.496	-0.653379
5.497	-0.659864
5.498	-0.665829
5.499	-0.671233
5.5	-0.676116
5.501	-0.680586
5.502	-0.684798
5.503	-0.688928
5.504	-0.693159
5.505	-0.697653
5.506	-0.702537
5.507	-0.707887
5.508	-0.713712
5.509	-0.71994
5.51	-0.726418
5.511	-0.732917
5.512	-0.739171
5.513	-0.74492
5.514	-0.749961
5.515	-0.754177
5.516	-0.757559
5.517	-0.760202
5.518	-0.762279
5.519	-0.764013
5.52	-0.765642
5.521	-0.767387
5.522	-0.769431
5.523	-0.771899
5.524	-0.774843
5.525	-0.77823
5.526	-0.781953
5.527	-0.785833
5.528	-0.789653
5.529	-0.793192
5.53	-0.79626
5.531	-0.798736
5.532	-0.800586
5.533	-0.801866
5.534	-0.802707
5.535	-0.803286
5.536	-0.803803
5.537	-0.804448
5.538	-0.805386
5.539	-0.806743
5.54	-0.808591
5.541	-0.81094
5.542	-0.813733
5.543	-0.816835
5.544	-0.820055
5.545	-0.823166
5.546	-0.825944
5.547	-0.8282
5.548	-0.829806
5.549	-0.830718
5.55	-0.830975
5.551	-0.830701
5.552	-0.830073
5.553	-0.829302
5.554	-0.828598
5.555	-0.828147
5.556	-0.828095
5.557	-0.828533
5.558	-0.829489
5.559	-0.830913
5.56	-0.832681
5.561	-0.8346
5.562	-0.836446
5.563	-0.837992
5.564	-0.839055
5.565	-0.839527
5.566	-0.839399
5.567	-0.838758
5.568	-0.837767
5.569	-0.836636
5.57	-0.835585
5.571	-0.834821
5.572	-0.83451
5.573	-0.834761
5.574	-0.835617
5.575	-0.837053
5.576	-0.83897
5.577	-0.841202
5.578	-0.843531
5.579	-0.845722
5.58	-0.847554
5.581	-0.848857
5.582	-0.849542
5.583	-0.849613
5.584	-0.849155
5.585	-0.848309
5.586	-0.847244
5.587	-0.846135
5.588	-0.84515
5.589	-0.844431
5.59	-0.844075
5.591	-0.844115
5.592	-0.844513
5.593	-0.845158
5.594	-0.845873
5.595	-0.846439
5.596	-0.846634
5.597	-0.846265
5.598	-0.845207
5.599	-0.843425
5.6	-0.840979
5.601	-0.838015
5.602	-0.834736
5.603	-0.83137
5.604	-0.828136
